id,nombre,lat,lon,provincia,tipo
alborge,Alborge,41.3337,-0.3568,Zaragoza,base
albornos,Albornos,40.8379,-4.8813,Ávila,base
albors,Albors,39.4685,-0.3528,Valencia,aldea
albox,Albox,37.3886,-2.1495,Almería,base
alboy,Alboy,38.9726,-0.4884,Valencia,aldea
albudeite,Albudeite,38.029,-1.3866,Murcia,base
albuerne,Albuerne,43.5667,-6.2667,Asturias,aldea
albuixech,Albuixech,39.55,-0.3167,Valencia,base
albunan,Albuñán,37.2271,-3.1332,Granada,base
albunol,Albuñol,36.792,-3.205,Granada,base
albunuelas,Albuñuelas,36.9283,-3.6318,Granada,base
alburquerque,Alburquerque,39.2208,-7.0023,Badajoz,base
alcabon,Alcabón,40.0022,-4.3685,Toledo,base
alcadina,Alcadina,38.5483,-2.0378,Albacete,aldea
alcadozo,Alcadozo,38.6492,-1.98,Albacete,base
alcahozo,Alcahozo,39.4167,-1.6333,Albacete,aldea
alcaiceria-de-granada,Alcaicería de Granada,37.1756,-3.5985,Granada,aldea
alcaide,Alcaide,37.8064,-2.0497,Almería,aldea
alcaidesa,Alcaidesa,36.2391,-5.3187,Cádiz,aldea
alcaine,Alcaine,40.9534,-0.7058,Teruel,base
alcala,Alcalá,28.202,-16.8278,Santa Cruz de Tenerife,aldea
alcala-de-ebro,Alcalá de Ebro,41.815,-1.1943,Zaragoza,base
alcala-de-guadaira,Alcalá de Guadaíra,37.3379,-5.8395,Sevilla,base
alcala-de-gurrea,Alcalá de Gurrea,42.0665,-0.6853,Huesca,base
alcala-de-henares,Alcalá de Henares,40.4821,-3.36,Madrid,base
alcala-de-la-jovada,Alcalá de la Jovada,38.7948,-0.2514,Alicante,aldea
alcala-de-la-selva,Alcalá de la Selva,40.3718,-0.7201,Teruel,base
alcala-de-la-vega,Alcalá de la Vega,40.0333,-1.5167,Cuenca,base
alcala-de-los-gazules,Alcalá de los Gazules,36.4621,-5.7238,Cádiz,base
alcala-de-moncayo,Alcalá de Moncayo,41.7861,-1.6954,Zaragoza,base
alcala-de-xivert,Alcalà de Xivert,40.3,0.2333,Castellón,base
alcala-del-jucar,Alcalá del Júcar,39.1931,-1.4302,Albacete,base
alcala-del-obispo,Alcalá del Obispo,42.0773,-0.2912,Huesca,base
alcala-del-rio,Alcalá del Río,37.5178,-5.9818,Sevilla,base
alcala-del-valle,Alcalá del Valle,36.9045,-5.1724,Cádiz,base
alcala-la-real,Alcalá la Real,37.4614,-3.923,Jaén,base
alcalali,Alcalalí,38.7504,-0.0401,Alicante,base
alcanada,Alcanada,39.8383,3.1594,Illes Balears,aldea
alcanadre,Alcanadre,42.4049,-2.1207,La Rioja,base
alcanar,Alcanar,40.5432,0.4808,Tarragona,base
alcanices,Alcañices,41.6994,-6.3465,Zamora,base
alcaniz,Alcañiz,41.05,-0.1333,Teruel,base
alcanizo,Alcañizo,39.9031,-5.1059,Toledo,base
alcano,Alcanó,41.4806,0.6166,Lleida,base
alcantara,Alcántara,39.7189,-6.8838,Cáceres,base
alcantarilla,Alcantarilla,37.9694,-1.2171,Murcia,base
alcantera-de-xuquer,Alcàntera de Xúquer,39.0667,-0.55,Valencia,base
alcantud,Alcantud,40.5482,-2.3326,Cuenca,base
alcaracejos,Alcaracejos,38.3833,-4.9667,Córdoba,base
alcaraz,Alcaraz,38.6668,-2.491,Albacete,base
alcarras,Alcarràs,41.5667,0.5167,Lleida,base
alcasser,Alcàsser,39.3679,-0.4445,Valencia,base
alcaucin,Alcaucín,36.903,-4.1141,Málaga,base
alcaudete,Alcaudete,37.5909,-4.0824,Jaén,base
alcaudete-de-la-jara,Alcaudete de la Jara,39.7769,-4.8512,Toledo,municipio
alcaudete-de-la-jaya,Alcaudete de la Jaya,39.7883,-4.8699,Toledo,aldea
alcazar,Alcázar,36.8505,-3.341,Granada,aldea
alcazar-de-san-juan,Alcázar de San Juan,39.3901,-3.2083,Ciudad Real,base
alcazar-del-rey,Alcázar del Rey,40.0629,-2.8078,Cuenca,base
alcazarejos,Alcazarejos,39.1667,-1.5833,Albacete,aldea
alcazaren,Alcazarén,41.3706,-4.6726,Valladolid,base
alceda,Alceda,43.1937,-3.918,Cantabria,aldea
alcedo,Alcedo,43.4358,-5.9831,Asturias,aldea
alceme,Alceme,42.638,-7.977,Pontevedra,aldea
alcoba,Alcoba,39.2599,-4.4771,Ciudad Real,base
alcoba-de-la-ribera,Alcoba de la Ribera,42.5503,-5.8309,León,aldea
alcoba-de-la-torre,Alcoba de la Torre,41.7192,-3.3438,Soria,aldea
alcobaza,Alcobaza,38.3289,-6.8732,Badajoz,aldea
alcobendas,Alcobendas,40.5475,-3.642,Madrid,base
alcoceber,Alcocéber,40.2514,0.2843,Castellón,base
alcocer,Alcocer,40.4697,-2.6094,Guadalajara,base
alcocer-de-planes,Alcocer de Planes,38.795,-0.4024,Alicante,base
alcocero-de-mola,Alcocero de Mola,42.4722,-3.3579,Burgos,base
alcohujate,Alcohujate,40.4176,-2.6149,Cuenca,base
alcolea,Alcolea,36.9746,-2.9615,Almería,base
alcolea-de-calatrava,Alcolea de Calatrava,38.9868,-4.116,Ciudad Real,base
alcolea-de-cinca,Alcolea de Cinca,41.7194,0.1172,Huesca,base
alcolea-de-las-penas,Alcolea de las Peñas,41.2096,-2.7848,Guadalajara,base
alcolea-de-tajo,Alcolea de Tajo,39.8097,-5.1474,Toledo,base
alcolea-del-pinar,Alcolea del Pinar,41.0357,-2.4665,Guadalajara,base
alcolea-del-rio,Alcolea del Río,37.6151,-5.6669,Sevilla,base
alcolecha,Alcolecha,38.6745,-0.3294,Alicante,aldea
alcoletge,Alcoletge,41.6476,0.6938,Lleida,base
alcollarin,Alcollarín,39.2447,-5.7392,Cáceres,base
alconaba,Alconaba,41.7236,-2.3848,Soria,base
alconada,Alconada,40.9109,-5.3631,Salamanca,base
alconada-de-maderuelo,Alconada de Maderuelo,41.4502,-3.4855,Segovia,base
alconadilla,Alconadilla,41.4638,-3.4988,Segovia,aldea
alconchel,Alconchel,38.5165,-7.0716,Badajoz,base
alconchel-de-ariza,Alconchel de Ariza,41.2043,-2.1219,Zaragoza,base
alconchel-de-la-estrella,Alconchel de la Estrella,39.7196,-2.5737,Cuenca,base
alconera,Alconera,38.4,-6.4667,Badajoz,base
alcontar,Alcóntar,37.3365,-2.5972,Almería,base
alcoraya,Alcoraya,38.3791,-0.6269,Alicante,aldea
alcorcillo,Alcorcillo,41.7186,-6.3763,Zamora,aldea
alcorcon,Alcorcón,40.3458,-3.8249,Madrid,base
alcorisa,Alcorisa,40.8921,-0.3814,Teruel,base
alcorlo,Alcorlo,41.0207,-3.0242,Guadalajara,aldea
alcornocal,Alcornocal,40.9123,-6.0941,Salamanca,aldea
alcornocalejo,Alcornocalejo,37.6454,-5.775,Sevilla,aldea
alcoroches,Alcoroches,40.6267,-1.7463,Guadalajara,base
alcotas,Alcotas,40.0167,-0.7833,Teruel,aldea
alcover,Alcover,41.2627,1.1701,Tarragona,base
alcoy,Alcoy,38.7054,-0.4743,Alicante,base
alcozar,Alcozar,41.6178,-3.3258,Soria,aldea
alcubierre,Alcubierre,41.8076,-0.4529,Huesca,base
alcubilla-de-avellaneda,Alcubilla de Avellaneda,41.7259,-3.3047,Soria,base
alcubilla-de-las-penas,Alcubilla de las Peñas,41.2513,-2.5268,Soria,base
alcubilla-de-nogales,Alcubilla de Nogales,42.1279,-5.9218,Zamora,base
alcubilla-del-marques,Alcubilla del Marqués,41.5675,-3.1348,Soria,aldea
alcubillas,Alcubillas,38.7531,-3.1341,Ciudad Real,base
alcublas,Alcublas,39.8,-0.7,Valencia,base
alcudia,Alcúdia,39.8532,3.1214,Illes Balears,base
alcudia-de-monteagud,Alcudia de Monteagud,37.2353,-2.2665,Almería,base
alcudia-de-veo,Alcudia de Veo,39.9167,-0.35,Castellón,base
alcuescar,Alcuéscar,39.1809,-6.2292,Cáceres,base
alcuetas,Alcuetas,42.2706,-5.4333,León,aldea
alcuneza,Alcuneza,41.1057,-2.6072,Guadalajara,aldea
aldaba,Aldaba,43.1077,-2.1336,Gipuzkoa,aldea
aldabatxiki,Aldabatxiki,43.1187,-2.1078,Gipuzkoa,aldea
aldai,Aldai,43.2667,-2.9667,Bizkaia,aldea
aldaia,Aldaia,39.4657,-0.4601,Valencia,base
aldaiegia,Aldaiegia,43.1112,-2.4435,Gipuzkoa,aldea
aldan,Aldán,42.2833,-8.8167,Pontevedra,aldea
aldano,Aldano,43.1323,-3.868,Cantabria,aldea
aldea,Aldea,43.1294,-7.2754,Lugo,aldea
aldea-blanca,Aldea Blanca,27.8417,-15.4734,Las Palmas,aldea
aldea-blanca-del-llano,Aldea Blanca del Llano,28.0598,-16.6338,Santa Cruz de Tenerife,aldea
aldea-de-arango,Aldea de Arango,40.0956,-4.9927,Toledo,aldea
aldea-de-arriba,Aldea de Arriba,42.3667,-7.2,Lugo,aldea
aldea-de-ebro,Aldea de Ebro,42.9058,-4.0305,Cantabria,aldea
aldea-de-san-esteban,Aldea de San Esteban,41.5602,-3.2642,Soria,aldea
aldea-de-san-miguel,Aldea de San Miguel,41.461,-4.6158,Valladolid,base
aldea-del-cano,Aldea del Cano,39.2887,-6.3181,Cáceres,base
aldea-del-fresno,Aldea del Fresno,40.3236,-4.2032,Madrid,base
aldea-del-obispo,Aldea del Obispo,40.7068,-6.7925,Salamanca,base
aldea-del-pinar,Aldea del Pinar,41.8693,-3.1694,Burgos,aldea
aldea-del-rey,Aldea del Rey,38.7383,-3.8402,Ciudad Real,base
aldea-del-rey-nino,Aldea del Rey Niño,40.5859,-4.7448,Ávila,aldea
aldea-moret,Aldea Moret,39.45,-6.3833,Cáceres,aldea
aldea-nova,Aldea Nova,42.8688,-8.6298,A Coruña,aldea
aldea-real,Aldea Real,41.1855,-4.1656,Segovia,base
aldeacentenera,Aldeacentenera,39.5273,-5.6294,Cáceres,base
aldeacipreste,Aldeacipreste,40.3809,-5.8975,Salamanca,base
aldeadavila-de-la-ribera,Aldeadávila de la Ribera,41.2177,-6.6179,Salamanca,base
aldeadavila-de-revilla,Aldeadávila de Revilla,40.8599,-6.1804,Salamanca,aldea
aldeaencabo-de-escalona,Aldeaencabo de Escalona,40.1833,-4.45,Toledo,aldea
aldeagallega,Aldeagallega,40.878,-5.721,Salamanca,aldea
aldeagutierrez,Aldeagutiérrez,41.1089,-6.0255,Salamanca,aldea
aldeahermosa,Aldeahermosa,38.329,-3.1269,Jaén,aldea
aldealabad-del-miron,Aldealabad del Mirón,40.5751,-5.3943,Ávila,aldea
aldealafuente,Aldealafuente,41.6719,-2.3252,Soria,base
aldealazaro,Aldealázaro,41.3473,-3.4098,Segovia,aldea
aldealba-de-hortaces,Aldealba de Hortacés,40.5111,-6.5626,Salamanca,aldea
aldealbar,Aldealbar,41.4952,-4.3552,Valladolid,aldea
aldealcardo,Aldealcardo,42.0723,-2.3231,Soria,aldea
aldealcorvo,Aldealcorvo,41.2444,-3.7914,Segovia,base
aldealengua,Aldealengua,40.9809,-5.5492,Salamanca,base
aldealengua-de-santa-maria,Aldealengua de Santa María,41.462,-3.4672,Segovia,base
aldealobos,Aldealobos,42.3095,-2.2009,La Rioja,aldea
aldealpozo,Aldealpozo,41.7826,-2.2042,Soria,base
aldealsenor,Aldealseñor,41.8789,-2.3157,Soria,base
aldeamayor-de-san-martin,Aldeamayor de San Martín,41.5126,-4.6395,Valladolid,base
aldeanueva,Aldeanueva,40.5613,-6.6534,Salamanca,aldea
aldeanueva-de-atienza,Aldeanueva de Atienza,41.1667,-3.1,Guadalajara,aldea
aldeanueva-de-barbarroya,Aldeanueva de Barbarroya,39.7593,-5.0229,Toledo,base
aldeanueva-de-cameros,Aldeanueva de Cameros,42.1453,-2.6182,La Rioja,aldea
aldeanueva-de-ebro,Aldeanueva de Ebro,42.2291,-1.8874,La Rioja,base
aldeanueva-de-figueroa,Aldeanueva de Figueroa,41.1481,-5.524,Salamanca,base
aldeanueva-de-guadalajara,Aldeanueva de Guadalajara,40.6799,-3.0444,Guadalajara,base
aldeanueva-de-la-serrezuela,Aldeanueva de la Serrezuela,41.462,-3.7742,Segovia,municipio
aldeanueva-de-la-sierra,Aldeanueva de la Sierra,40.6162,-6.1002,Salamanca,base
aldeanueva-de-la-vera,Aldeanueva de la Vera,40.1271,-5.7015,Cáceres,base
aldeanueva-de-portanovis,Aldeanueva de Portanovis,40.7315,-6.6349,Salamanca,aldea
aldeanueva-de-san-bartolome,Aldeanueva de San Bartolomé,39.6361,-5.1131,Toledo,base
aldeanueva-de-santa-cruz,Aldeanueva de Santa Cruz,40.3819,-5.4214,Ávila,base
aldeanueva-del-camino,Aldeanueva del Camino,40.2598,-5.9289,Cáceres,base
aldeanueva-del-campanario,Aldeanueva del Campanario,41.3562,-3.614,Segovia,aldea
aldeanueva-del-codonal,Aldeanueva del Codonal,41.0824,-4.5437,Segovia,base
aldeanueva-del-monte,Aldeanueva del Monte,41.3351,-3.5448,Segovia,aldea
aldeaquemada,Aldeaquemada,38.4121,-3.3714,Jaén,base
aldearrodrigo,Aldearrodrigo,41.1097,-5.8073,Salamanca,base
aldearrubia,Aldearrubia,41.0081,-5.4983,Salamanca,base
aldeaseca,Aldeaseca,41.0491,-4.8171,Ávila,base
aldeaseca-de-alba,Aldeaseca de Alba,40.8191,-5.447,Salamanca,base
aldeaseca-de-armuna,Aldeaseca de Armuña,41.0193,-5.6711,Salamanca,aldea
aldeaseca-de-la-frontera,Aldeaseca de la Frontera,40.9416,-5.2072,Salamanca,base
aldeasona,Aldeasoña,41.4729,-4.0571,Segovia,base
aldeatejada,Aldeatejada,40.9217,-5.6927,Salamanca,base
aldeavella,Aldeavella,42.6333,-8.9333,A Coruña,aldea
aldeavieja,Aldeavieja,40.7431,-4.471,Ávila,aldea
aldeavieja-de-tormes,Aldeavieja de Tormes,40.5831,-5.617,Salamanca,base
aldehorno,Aldehorno,41.5127,-3.7782,Burgos,aldea
aldehuela,Aldehuela,41.3333,-3.8167,Segovia,aldea
aldehuela-de-agreda,Aldehuela de Ágreda,41.8268,-1.883,Soria,aldea
aldehuela-de-calatanazor,Aldehuela de Calatañazor,41.7156,-2.7837,Soria,aldea
aldehuela-de-grio,Aldehuela de Grío,41.3557,-1.4334,Zaragoza,aldea
aldehuela-de-jerte,Aldehuela de Jerte,40.016,-6.2393,Cáceres,municipio
aldehuela-de-la-boveda,Aldehuela de la Bóveda,40.8508,-6.0526,Salamanca,base
aldehuela-de-liestos,Aldehuela de Liestos,41.0641,-1.7011,Zaragoza,base
aldehuela-de-perianez,Aldehuela de Periañez,41.8077,-2.3067,Soria,aldea
aldehuela-de-yeltes,Aldehuela de Yeltes,40.6625,-6.2433,Salamanca,base
aldehuela-del-codonal,Aldehuela del Codonal,41.055,-4.5386,Segovia,base
aldehuela-del-rincon,Aldehuela del Rincón,41.9241,-2.583,Soria,aldea
aldeilla,Aldeílla,38.1833,-3.2,Jaén,aldea
aldeire,Aldeire,37.1601,-3.072,Granada,base
aldemunde,Aldemunde,43.15,-8.6,A Coruña,aldea
aldeonsancho,Aldeonsancho,41.2515,-3.8711,Segovia,aldea
aldeonte,Aldeonte,41.3509,-3.6785,Segovia,base
aldige,Aldige,43.3333,-7.55,Lugo,aldea
aldosende,Aldosende,42.7468,-7.6361,Lugo,aldea
aldover,Aldover,40.8659,0.4709,Tarragona,municipio
alea,Alea,43.4422,-5.16,Asturias,aldea
aleas,Aleas,40.9227,-3.1442,Guadalajara,aldea
aledo,Aledo,37.7934,-1.5736,Murcia,base
alegia,Alegia,43.101,-2.0964,Gipuzkoa,base
alejico,Alejico,42.8479,-5.1304,León,aldea
alella,Alella,41.4938,2.2945,Barcelona,base
alemparte,Alemparte,42.6793,-8.0028,Pontevedra,aldea
alen,Alen,43.2728,-3.2009,Bizkaia,aldea
alence,Alence,42.7544,-7.1574,Lugo,aldea
alentisque,Alentisque,41.4206,-2.3319,Soria,base
alentorn,Alentorn,41.9259,1.0617,Lleida,aldea
aler,Aler,42.1125,0.4262,Huesca,aldea
alera,Alera,42.3083,-1.3536,Zaragoza,aldea
alerre,Alerre,42.1647,-0.4637,Huesca,base
alesanco,Alesanco,42.4141,-2.8167,La Rioja,base
aleson,Alesón,42.4055,-2.6894,La Rioja,base
aletxa,Aletxa,42.7564,-2.451,Araba,aldea
alfacar,Alfacar,37.2374,-3.5681,Granada,base
alfafar,Alfafar,39.4167,-0.3833,Valencia,base
alfafara,Alfafara,38.7734,-0.5555,Alicante,base
alfages,Alfages,41.8274,0.2648,Huesca,aldea
alfajarin,Alfajarín,41.614,-0.7037,Zaragoza,base
alfalfa,Alfalfa,37.3908,-5.9933,Sevilla,aldea
alfambra,Alfambra,40.5464,-1.0331,Teruel,base
alfamen,Alfamén,41.4392,-1.2446,Zaragoza,base
alfantega,Alfántega,41.8283,0.1482,Huesca,base
alfar,Alfar,41.6167,2.4333,Barcelona,aldea
alfara-de-algimia,Alfara de Algimia,39.7667,-0.35,Valencia,base
alfara-de-carles,Alfara de Carles,40.834,0.3341,Tarragona,municipio
alfara-del-patriarca,Alfara del Patriarca,39.55,-0.3833,Valencia,base
alfaraz,Alfaraz,41.2275,-5.9837,Zamora,aldea
alfaraz-de-sayago,Alfaraz de Sayago,41.2205,-5.9646,Zamora,municipio
alfarnate,Alfarnate,36.9943,-4.2593,Málaga,base
alfarnatejo,Alfarnatejo,36.9957,-4.2606,Málaga,base
alfaro,Alfaro,42.1803,-1.7502,Navarra,base
alfarp,Alfarp,39.2833,-0.55,Valencia,base
alfarras,Alfarràs,41.8167,0.5833,Lleida,base
alfarrasi,Alfarrasí,38.9,-0.5,Valencia,base
alfauir,Alfauir,38.9333,-0.25,Valencia,base
alfes,Alfés,41.5214,0.6205,Lleida,base
alfocea,Alfocea,41.7247,-0.9515,Zaragoza,aldea
alfondeguilla,Alfondeguilla,39.8333,-0.2667,Castellón,base
alforja,Alforja,41.2111,0.9754,Tarragona,base
alfornon,Alfornón,36.8184,-3.2783,Granada,aldea
alforque,Alforque,41.3294,-0.3852,Zaragoza,base
alfoz,Alfoz,43.5333,-7.4333,Lugo,municipio
alfoz-de-bricia,Alfoz de Bricia,42.9005,-3.8761,Burgos,municipio
alfoz-de-lloredo,Alfoz de Lloredo,43.3907,-4.1735,Cantabria,municipio
alfoz-de-santa-gadea,Alfoz de Santa Gadea,42.9447,-3.9448,Burgos,municipio
algadefe,Algadefe,42.2193,-5.5842,León,base
algaida,Algaida,39.559,2.8954,Illes Balears,base
algamitas,Algámitas,37.0152,-5.1495,Sevilla,base
algar,Algar,36.6575,-5.6556,Cádiz,base
algar-murcia,Algar (Murcia),37.6474,-0.867,Murcia,base
algar-de-mesa,Algar de Mesa,41.1349,-1.9596,Guadalajara,base
algarga,Algarga,40.1643,-3.036,Guadalajara,aldea
algarinejo,Algarinejo,37.3253,-4.1585,Granada,base
algarra,Algarra,40.0,-1.4333,Cuenca,base
algarrobo,Algarrobo,36.7739,-4.0395,Málaga,base
algatocin,Algatocín,36.5736,-5.2755,Málaga,base
algeciras,Algeciras,36.1333,-5.4505,Cádiz,base
algemesi,Algemesí,39.1904,-0.4357,Valencia,base
algerri,Algerri,41.8148,0.6363,Lleida,base
algete,Algete,40.5971,-3.4974,Madrid,base
algezares,Algezares,37.9442,-1.1114,Murcia,aldea
algimia-de-alfara,Algimia de Alfara,39.75,-0.3667,Valencia,base
algimia-de-almonacid,Algimia de Almonacid,39.9167,-0.4333,Castellón,base
alginet,Alginet,39.2667,-0.4667,Valencia,base
algodonales,Algodonales,36.8804,-5.4054,Cádiz,base
algodre,Algodre,41.5663,-5.6041,Zamora,base
algora,Algora,40.9632,-2.6669,Guadalajara,base
algorfa,Algorfa,38.0864,-0.7965,Alicante,base
algorta,Algorta,43.3493,-3.0094,Bizkaia,base
alguaire,Alguaire,41.737,0.5845,Lleida,base
alguazas,Alguazas,38.0536,-1.2505,Murcia,base
alguena,Algueña,38.3391,-1.0043,Alicante,base
alguerdo,Alguerdo,42.9877,-6.776,Asturias,aldea
alhabia,Alhabia,36.99,-2.5865,Almería,base
alhama-de-almeria,Alhama de Almería,36.9569,-2.5686,Almería,base
alhama-de-aragon,Alhama de Aragón,41.2966,-1.8936,Zaragoza,base
alhama-de-granada,Alhama de Granada,37.0069,-3.9896,Granada,base
alhama-de-murcia,Alhama de Murcia,37.851,-1.4251,Murcia,base
alhambra,Alhambra,38.8993,-3.0533,Ciudad Real,base
alharilla,Alharilla,37.8933,-4.136,Jaén,aldea
alhaurin-de-la-torre,Alhaurín de la Torre,36.664,-4.5614,Málaga,base
alhaurin-el-grande,Alhaurín el Grande,36.643,-4.6873,Málaga,base
alhendin,Alhendín,37.1088,-3.6456,Granada,base
alhondiga,Alhóndiga,40.5267,-2.8244,Guadalajara,base
alia,Alía,39.448,-5.2175,Cáceres,base
aliaga,Aliaga,40.6741,-0.7033,Teruel,base
aliaguilla,Aliaguilla,39.7414,-1.3257,Cuenca,base
alicante,Alicante,38.3452,-0.4815,Alicante,base
alicun,Alicún,36.9658,-2.6021,Almería,base
alicun-de-ortega,Alicún de Ortega,37.609,-3.1365,Granada,base
alija-de-la-ribera,Alija de la Ribera,42.5223,-5.5334,León,aldea
alija-de-los-melones,Alija de los Melones,42.1387,-5.8349,León,aldea
alija-del-infantado,Alija del Infantado,42.1556,-5.833,León,municipio
alijar,Alíjar,36.7334,-6.2873,Cádiz,aldea
alins,Alins,42.5845,1.357,Lleida,municipio
alins-del-monte,Alíns del Monte,42.0188,0.3365,Huesca,aldea
alio,Alió,41.2942,1.3058,Tarragona,base
alique,Alique,40.5867,-2.6444,Guadalajara,base
aliseda,Aliseda,39.4233,-6.6923,Cáceres,base
alisedas,Alisedas,38.8707,-4.8926,Ciudad Real,aldea
alitaje,Alitaje,37.2372,-3.7608,Granada,aldea
aliud,Aliud,41.6541,-2.2531,Soria,base
aljan,Alján,42.1167,-8.5333,Pontevedra,aldea
aljaraque,Aljaraque,37.2699,-7.0231,Huelva,base
aljube,Aljube,38.6074,-1.6383,Albacete,aldea
aljucen,Aljucén,39.0442,-6.3311,Badajoz,base
aljucer,Aljucer,37.9558,-1.153,Murcia,aldea
alkaiaga,Alkaiaga,43.2667,-1.6833,Navarra,aldea
alkiza,Alkiza,43.1726,-2.1092,Gipuzkoa,base
alkorta,Alkorta,43.2407,-2.3559,Gipuzkoa,aldea
all,All,42.3974,1.8402,Girona,aldea
allande,Allande,43.2395,-6.7043,Asturias,municipio
allariz,Allariz,42.1904,-7.8018,Ourense,base
allen-del-hoyo,Allén del Hoyo,42.9296,-3.8827,Cantabria,aldea
allende,Allende,43.1658,-3.1019,Bizkaia,aldea
allendelagua,Allendelagua,43.3954,-3.2483,Cantabria,aldea
allepuz,Allepuz,40.493,-0.7248,Teruel,base
aller,Aller,43.1187,-5.5839,Asturias,municipio
alles,Alles,43.3345,-4.7076,Asturias,aldea
allin,Allín,42.7093,-2.0756,Navarra,municipio
allo,Allo,42.5674,-2.0205,Navarra,base
allonquina,Allonquiña,43.1953,-6.9806,Lugo,aldea
alloza,Alloza,40.9694,-0.5294,Teruel,base
allue,Allué,42.4844,-0.3129,Huesca,aldea
allueva,Allueva,40.9853,-1.0426,Teruel,base
almacelles,Almacelles,41.7322,0.4372,Lleida,base
almachar,Almáchar,36.8089,-4.2161,Málaga,base
almaciga,Almáciga,28.5701,-16.198,Santa Cruz de Tenerife,aldea
almaciles,Almaciles,37.9799,-2.3375,Granada,aldea
almaden,Almadén,38.7754,-4.8316,Ciudad Real,base
almaden-de-la-plata,Almadén de la Plata,37.8722,-6.0808,Sevilla,base
almadenejos,Almadenejos,38.7745,-4.6621,Ciudad Real,municipio
almadraba,Almadraba,36.6293,-6.3848,Cádiz,aldea
almadrones,Almadrones,40.901,-2.7741,Guadalajara,base
almafra,Almafrá,38.459,-0.7838,Alicante,aldea
almagarinos,Almagarinos,42.6697,-6.2535,León,aldea
almagro,Almagro,38.8894,-3.7113,Ciudad Real,base
almagro-madrid,Almagro (Madrid),40.4329,-3.6935,Madrid,base
almajalejo,Almajalejo,37.387,-1.9942,Almería,aldea
almajano,Almajano,41.8509,-2.3383,Soria,base
almaluez,Almaluez,41.2893,-2.2687,Soria,base
almancaya,Almancaya,41.415,-5.7259,Zamora,aldea
almandoz,Almándoz,43.0919,-1.6061,Navarra,aldea
almansa,Almansa,38.8692,-1.0971,Albacete,base
almantiga,Almántiga,41.4427,-2.5607,Soria,aldea
almanza,Almanza,42.6583,-5.0362,León,base
almanzora,Almanzora,37.3493,-2.1364,Almería,aldea
almarail,Almarail,41.581,-2.3802,Soria,aldea
almaraz,Almaraz,39.8142,-5.677,Cáceres,base
almaraz-de-duero,Almaraz de Duero,41.4751,-5.9165,Zamora,base
almargen,Almargen,37.0021,-5.0218,Málaga,base
almarza,Almarza,41.9468,-2.469,Soria,base
almarza-de-cameros,Almarza de Cameros,42.2165,-2.5987,La Rioja,base
almassora,Almassora,39.9473,-0.0631,Castellón,base
almatret,Almatret,41.339,0.3961,Lleida,municipio
almayate-alto,Almayate Alto,36.7402,-4.158,Málaga,aldea
almayate-bajo,Almayate Bajo,36.7315,-4.1292,Málaga,aldea
almazan,Almazán,41.4865,-2.5309,Soria,base
almazaran,Almazarán,38.4048,-2.1068,Albacete,aldea
almazorre,Almazorre,42.2637,0.0586,Huesca,aldea
almazul,Almazul,41.574,-2.1462,Soria,base
almedijar,Almedíjar,39.8667,-0.4,Castellón,base
almedina,Almedina,38.6245,-2.9538,Ciudad Real,base
almedinilla,Almedinilla,37.439,-4.0905,Córdoba,base
almegijar,Almegíjar,36.9026,-3.3012,Granada,base
almeida,Almeida,41.2665,-6.0735,Zamora,aldea
almeida-de-sayago,Almeida de Sayago,41.2647,-6.0447,Zamora,municipio
almeiras,Almeiras,43.3079,-8.3658,A Coruña,aldea
almenar,Almenar,41.796,0.5683,Lleida,base
almenar-de-soria,Almenar de Soria,41.6823,-2.2008,Soria,base
almenara,Almenara,39.75,-0.2167,Castellón,base
almenara-madrid,Almenara (Madrid),40.4707,-3.6943,Madrid,base
almenara-de-adaja,Almenara de Adaja,41.2141,-4.6782,Valladolid,base
almenara-de-tormes,Almenara de Tormes,41.0639,-5.8235,Salamanca,base
almendra,Almendra,41.2292,-6.3407,Salamanca,base
almendral,Almendral,38.6142,-6.821,Badajoz,base
almendral-de-la-canada,Almendral de la Cañada,40.1846,-4.7417,Toledo,base
almendralejo,Almendralejo,38.6832,-6.4075,Badajoz,base
almendrales,Almendrales,40.3837,-3.6993,Madrid,base
almendres,Almendres,42.8922,-3.4137,Burgos,aldea
almendricos,Almendricos,37.4726,-1.7747,Murcia,base
almendros,Almendros,39.8554,-2.8645,Cuenca,municipio
almensilla,Almensilla,37.311,-6.11,Sevilla,base
almeria,Almería,36.8381,-2.4597,Almería,base
almerimar,Almerimar,36.7006,-2.7898,Almería,aldea
almidar,Almidar,37.4593,-3.1561,Granada,aldea
almika,Almika,43.4085,-2.7349,Bizkaia,aldea
almirez,Almirez,38.3433,-1.8523,Albacete,aldea
almiruete,Almiruete,41.047,-3.2265,Guadalajara,aldea
almisera,Almiserà,38.9167,-0.2833,Valencia,base
almochuel,Almochuel,41.2799,-0.5507,Zaragoza,base
almocita,Almócita,37.0026,-2.7905,Almería,base
almodovar-del-campo,Almodóvar del Campo,38.7094,-4.1791,Ciudad Real,base
