indicativo,nombre,provincia,altitud_m,lat,lon,dist_costa_km,grupo_costa,franja_altitud,region,dia_mas_frio,dia_mas_calido,desfase_invierno_dias,desfase_verano_dias,desfase_invierno_tmin,desfase_verano_tmin,desfase_invierno_tmax,desfase_verano_tmax,verano_termico_ini,verano_termico_fin,verano_termico_dias,invierno_termico_ini,invierno_termico_fin,invierno_termico_dias,cuartil_calido_ini,cuartil_calido_fin,amplitud_anual_c,tmed_min_c,tmed_max_c,fuente
9744B,VALL DE BOÍ,LLEIDA,1089.0,42.5033,0.7989,73.1,interior,800-1200,peninsula,15 de enero,29 de julio,25,38,25,35,22,40,,,0,18 de noviembre,27 de febrero,102,10 de junio,8 de septiembre,17.2,3.18,20.39,AEMET
9784P,BIELSA,HUESCA,992.0,42.63,0.2247,120.9,interior,800-1200,peninsula,11 de enero,29 de julio,21,38,25,38,20,40,,,0,24 de noviembre,11 de febrero,80,9 de junio,7 de septiembre,17.75,3.86,21.61,AEMET
2192C,CUÉLLAR,SEGOVIA,795.0,41.3836,-4.2656,223.1,interior,500-800,peninsula,7 de enero,28 de julio,17,37,21,36,17,40,,,0,30 de noviembre,18 de febrero,81,10 de junio,8 de septiembre,18.5,3.33,21.83,AEMET
2430Y,MUÑOTELLO,AVILA,1178.0,40.5433,-5.0442,307.7,interior,800-1200,peninsula,17 de enero,28 de julio,27,37,25,51,27,40,16 de julio,18 de agosto,34,25 de diciembre,7 de febrero,45,12 de junio,10 de septiembre,18.6,4.22,22.81,AEMET
2775X,VILLARDECIERVOS,ZAMORA,850.0,41.9414,-6.2797,158.8,interior,800-1200,peninsula,10 de enero,28 de julio,20,37,25,35,9,40,,,0,5 de diciembre,8 de febrero,66,11 de junio,9 de septiembre,17.04,4.25,21.29,AEMET
2789H,POZUELO DE TABARA,ZAMORA,711.0,41.7856,-5.9089,191.9,interior,500-800,peninsula,8 de enero,28 de julio,18,37,20,35,17,40,7 de julio,21 de agosto,46,11 de diciembre,3 de febrero,55,12 de junio,10 de septiembre,19.51,3.78,23.29,AEMET
2870,SALAMANCA,SALAMANCA,775.0,40.9575,-5.6622,245.8,interior,500-800,peninsula,9 de enero,28 de julio,19,37,20,38,17,37,24 de junio,31 de agosto,69,3 de enero,19 de enero,17,10 de junio,8 de septiembre,18.96,5.7,24.66,AEMET
2873X,BARBADILLO,SALAMANCA,817.0,40.9036,-5.7797,240.8,interior,800-1200,peninsula,8 de enero,28 de julio,18,37,23,35,17,37,16 de julio,17 de agosto,33,9 de diciembre,5 de febrero,59,11 de junio,9 de septiembre,18.6,4.04,22.64,AEMET
2885K,FRESNO DE SAYAGO,ZAMORA,804.0,41.3044,-6.0222,200.5,interior,800-1200,peninsula,7 de enero,28 de julio,17,37,24,36,17,50,20 de julio,17 de agosto,29,4 de diciembre,5 de febrero,64,12 de junio,10 de septiembre,18.51,3.89,22.39,AEMET
3100B,ARANJUEZ,MADRID,540.0,40.0672,-3.5461,282.0,interior,500-800,peninsula,8 de enero,28 de julio,18,37,18,51,17,35,6 de junio,11 de septiembre,98,2 de enero,16 de enero,15,10 de junio,8 de septiembre,21.62,5.69,27.31,AEMET
3103,PANTANO EL VADO,GUADALAJARA,910.0,41.0036,-3.3019,261.1,interior,800-1200,peninsula,15 de enero,28 de julio,25,37,21,37,25,34,28 de junio,26 de agosto,60,24 de diciembre,2 de febrero,41,10 de junio,8 de septiembre,19.43,5.0,24.43,AEMET
3175,TORREJÓN DE ARDOZ,MADRID,607.0,40.4886,-3.4436,286.6,interior,500-800,peninsula,8 de enero,28 de julio,18,37,18,38,17,34,11 de junio,8 de septiembre,90,30 de diciembre,23 de enero,25,11 de junio,9 de septiembre,21.51,5.33,26.84,AEMET
3182Y,ARGANDA DEL REY,MADRID,533.0,40.3117,-3.4978,284.6,interior,500-800,peninsula,7 de enero,28 de julio,17,37,18,39,17,34,3 de junio,12 de septiembre,102,3 de enero,16 de enero,14,10 de junio,8 de septiembre,22.21,5.64,27.85,AEMET
3365A,TALAVERA DE LA REINA,TOLEDO,372.0,39.9586,-4.8636,266.2,interior,200-500,peninsula,7 de enero,28 de julio,17,37,17,36,15,34,30 de mayo,19 de septiembre,113,,,0,9 de junio,7 de septiembre,21.72,6.52,28.24,AEMET
4093Y,OSA DE LA VEGA,CUENCA,763.0,39.6561,-2.76,209.5,interior,500-800,peninsula,7 de enero,28 de julio,17,37,18,40,17,34,12 de junio,7 de septiembre,88,22 de diciembre,30 de enero,40,10 de junio,8 de septiembre,22.08,4.58,26.66,AEMET
5516D,SIERRA NEVADA 'RADIOTELESCOPIO',GRANADA,2856.0,37.0631,-3.3869,35.2,interior,>1200,peninsula,23 de febrero,28 de julio,64,37,64,37,64,37,,,0,18 de octubre,20 de mayo,215,11 de junio,9 de septiembre,18.4,-2.22,16.17,AEMET
7067Y,NERPIO,ALBACETE,1485.0,38.0883,-2.4131,103.8,interior,>1200,peninsula,26 de enero,28 de julio,36,37,37,38,30,34,,,0,19 de noviembre,18 de marzo,120,12 de junio,10 de septiembre,18.8,3.09,21.89,AEMET
9776D,ELS TORMS,LLEIDA,495.0,41.3939,0.7347,44.1,interior,200-500,peninsula,11 de enero,28 de julio,21,37,21,41,21,37,11 de junio,8 de septiembre,90,,,0,10 de junio,8 de septiembre,20.15,6.0,26.15,AEMET
1549,PONFERRADA,LEON,532.0,42.5639,-6.6,108.6,interior,500-800,peninsula,7 de enero,27 de julio,17,36,20,34,9,36,30 de junio,25 de agosto,57,25 de diciembre,20 de enero,27,11 de junio,9 de septiembre,18.31,5.3,23.61,AEMET
1561I,VEGA DE ESPINAREDA  ,LEON,770.0,42.7661,-6.6736,86.5,interior,500-800,peninsula,9 de enero,27 de julio,19,36,20,34,5,50,,,0,23 de diciembre,28 de enero,37,15 de junio,12 de septiembre,15.61,5.19,20.79,AEMET
1583X,O BARCO DE VALDEORRAS,OURENSE,315.0,42.4156,-6.9931,103.5,interior,200-500,peninsula,10 de enero,27 de julio,20,36,25,34,17,49,24 de junio,4 de septiembre,73,,,0,11 de junio,9 de septiembre,18.23,6.32,24.54,AEMET
2611D,VILLAFÁFILA,ZAMORA,690.0,41.8564,-5.5925,182.0,interior,500-800,peninsula,8 de enero,27 de julio,18,36,25,35,17,40,5 de julio,22 de agosto,49,10 de diciembre,3 de febrero,56,11 de junio,9 de septiembre,19.17,4.08,23.25,AEMET
2777K,SANTIBAÑEZ DE VIDRIALES,ZAMORA,737.0,42.0781,-6.0072,163.8,interior,500-800,peninsula,9 de enero,27 de julio,19,36,25,35,19,40,24 de julio,1 de agosto,9,9 de diciembre,5 de febrero,59,11 de junio,9 de septiembre,18.14,3.95,22.09,AEMET
6302A,ABLA,ALMERIA,869.0,37.1414,-2.78,40.7,interior,800-1200,peninsula,19 de enero,27 de julio,29,36,19,42,29,35,9 de junio,17 de septiembre,101,,,0,13 de junio,11 de septiembre,17.61,9.73,27.33,AEMET
7138B,JUMILLA,MURCIA,485.0,38.4589,-1.3353,69.9,interior,200-500,peninsula,9 de enero,27 de julio,19,36,18,36,22,34,7 de junio,18 de septiembre,104,,,0,13 de junio,11 de septiembre,19.46,7.91,27.37,AEMET
2135A,FRESNO DE CANTESPINO,SEGOVIA,993.0,41.3728,-3.5072,221.6,interior,800-1200,peninsula,8 de enero,26 de julio,18,35,18,42,27,34,22 de julio,12 de agosto,22,29 de noviembre,24 de febrero,88,11 de junio,9 de septiembre,19.29,3.05,22.34,AEMET
2172Y,SARDÓN DE DUERO,VALLADOLID,725.0,41.6119,-4.4056,197.7,interior,500-800,peninsula,10 de enero,26 de julio,20,35,25,36,18,34,5 de julio,19 de agosto,46,11 de diciembre,2 de febrero,54,9 de junio,7 de septiembre,18.94,4.15,23.08,AEMET
2664B,VALENCIA DE DON JUAN,LEON,788.0,42.2958,-5.5047,132.6,interior,500-800,peninsula,8 de enero,26 de julio,18,35,25,35,18,40,,,0,4 de diciembre,6 de febrero,65,9 de junio,7 de septiembre,17.9,3.86,21.76,AEMET
2742R,BUSTILLO DEL PÁRAMO,LEON,850.0,42.4664,-5.7797,120.5,interior,800-1200,peninsula,10 de enero,26 de julio,20,35,26,35,19,36,,,0,2 de diciembre,21 de febrero,82,8 de junio,6 de septiembre,17.25,3.71,20.97,AEMET
2804F,VILLADEPERA,ZAMORA,790.0,41.5339,-6.1419,181.0,interior,500-800,peninsula,8 de enero,26 de julio,18,35,25,34,17,35,8 de julio,23 de agosto,47,11 de diciembre,31 de enero,52,13 de junio,11 de septiembre,19.29,4.22,23.51,AEMET
2847X,PEDROSILLO DE LOS AIRES   ,SALAMANCA,865.0,40.6756,-5.6433,265.0,interior,800-1200,peninsula,11 de enero,26 de julio,21,35,31,38,18,40,,,0,3 de diciembre,21 de febrero,81,11 de junio,9 de septiembre,18.03,3.95,21.98,AEMET
2867,SALAMANCA AEROPUERTO,SALAMANCA,790.0,40.9594,-5.4983,257.4,interior,500-800,peninsula,8 de enero,26 de julio,18,35,23,35,17,40,15 de julio,16 de agosto,33,9 de diciembre,3 de febrero,57,9 de junio,7 de septiembre,18.6,3.97,22.57,AEMET
3085Y,PASTRANA,GUADALAJARA,920.0,40.4078,-2.9531,244.7,interior,800-1200,peninsula,15 de enero,26 de julio,25,35,37,35,27,34,16 de junio,6 de septiembre,83,7 de enero,29 de enero,23,11 de junio,9 de septiembre,20.92,5.66,26.59,AEMET
3099Y,OCAÑA,TOLEDO,733.0,39.9353,-3.4961,275.3,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,35,17,34,13 de junio,8 de septiembre,88,29 de diciembre,23 de enero,26,11 de junio,9 de septiembre,21.75,5.32,27.06,AEMET
3111D,SOMOSIERRA,MADRID,1454.0,41.1358,-3.5803,248.5,interior,>1200,peninsula,15 de enero,26 de julio,25,35,25,35,25,34,,,0,13 de noviembre,28 de marzo,136,11 de junio,9 de septiembre,19.4,2.02,21.42,AEMET
3126Y,"MADRID, EL GOLOSO",MADRID,740.0,40.5614,-3.7119,310.6,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,37,17,35,20 de junio,1 de septiembre,74,25 de diciembre,29 de enero,36,10 de junio,8 de septiembre,20.74,4.9,25.64,AEMET
3129,MADRID AEROPUERTO,MADRID,609.0,40.4667,-3.5556,294.6,interior,500-800,peninsula,7 de enero,26 de julio,17,35,18,38,17,34,7 de junio,10 de septiembre,96,3 de enero,16 de enero,14,10 de junio,8 de septiembre,21.78,5.72,27.5,AEMET
3168D,GUADALAJARA,GUADALAJARA,727.0,40.6303,-3.1503,269.8,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,38,25,34,10 de junio,9 de septiembre,92,,,0,10 de junio,8 de septiembre,21.0,6.11,27.11,AEMET
3194Y,POZUELO DE ALARCÓN,MADRID,665.0,40.4483,-3.8133,314.6,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,36,17,34,10 de junio,8 de septiembre,91,3 de enero,17 de enero,15,10 de junio,8 de septiembre,20.91,5.73,26.64,AEMET
3195,"MADRID, RETIRO",MADRID,667.0,40.4114,-3.6778,302.4,interior,500-800,peninsula,7 de enero,26 de julio,17,35,18,38,17,34,4 de junio,11 de septiembre,100,,,0,10 de junio,8 de septiembre,21.63,6.55,28.18,AEMET
3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,40.3756,-3.7861,310.0,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,35,17,34,4 de junio,12 de septiembre,101,,,0,10 de junio,8 de septiembre,21.37,6.69,28.07,AEMET
3200,GETAFE,MADRID,620.0,40.2994,-3.7222,302.5,interior,500-800,peninsula,7 de enero,26 de julio,17,35,18,37,17,34,2 de junio,15 de septiembre,106,,,0,10 de junio,8 de septiembre,22.11,6.39,28.51,AEMET
3229Y,TIELMES,MADRID,594.0,40.2472,-3.3117,267.4,interior,500-800,peninsula,11 de enero,26 de julio,21,35,21,38,17,34,8 de junio,8 de septiembre,93,31 de diciembre,23 de enero,24,9 de junio,7 de septiembre,21.4,5.53,26.93,AEMET
3245Y,TEMBLEQUE,TOLEDO,635.0,39.6961,-3.5058,273.5,interior,500-800,peninsula,8 de enero,26 de julio,18,35,19,38,17,34,9 de junio,8 de septiembre,92,26 de diciembre,28 de enero,34,9 de junio,7 de septiembre,21.8,4.9,26.7,AEMET
3305Y,NAVAHERMOSA,TOLEDO,750.0,39.6306,-4.4769,267.3,interior,500-800,peninsula,15 de enero,26 de julio,25,35,20,35,25,34,7 de junio,11 de septiembre,97,,,0,11 de junio,9 de septiembre,20.98,6.88,27.87,AEMET
3343Y,VALDEMORILLO,MADRID,884.0,40.4967,-4.0611,321.9,interior,800-1200,peninsula,14 de enero,26 de julio,24,35,21,37,25,34,15 de junio,7 de septiembre,85,,,0,11 de junio,9 de septiembre,20.55,6.29,26.83,AEMET
4067,MADRIDEJOS,TOLEDO,690.0,39.4919,-3.5283,275.3,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,38,17,34,10 de junio,8 de septiembre,91,27 de diciembre,27 de enero,32,10 de junio,8 de septiembre,22.15,4.99,27.14,AEMET
4070Y,ABIA DE OBISPALIA,CUENCA,1020.0,40.0189,-2.3953,185.5,interior,800-1200,peninsula,14 de enero,26 de julio,24,35,18,35,27,34,22 de junio,27 de agosto,67,21 de diciembre,3 de febrero,45,10 de junio,8 de septiembre,20.15,4.7,24.86,AEMET
4089A,ALBERCA DE ZANCARA,CUENCA,858.0,39.5169,-2.4958,186.6,interior,800-1200,peninsula,11 de enero,26 de julio,21,35,18,41,26,34,11 de junio,7 de septiembre,89,29 de diciembre,27 de enero,30,10 de junio,8 de septiembre,21.46,5.23,26.69,AEMET
4095Y,BELMONTE,CUENCA,745.0,39.5553,-2.7056,204.6,interior,500-800,peninsula,12 de enero,26 de julio,22,35,21,42,25,34,8 de junio,12 de septiembre,97,,,0,11 de junio,9 de septiembre,21.56,6.22,27.78,AEMET
4267X,HINOJOSA DEL DUQUE,CORDOBA,551.0,38.4986,-5.1214,163.7,interior,500-800,peninsula,10 de enero,26 de julio,20,35,20,51,20,34,3 de junio,18 de septiembre,108,,,0,11 de junio,9 de septiembre,20.74,7.18,27.92,AEMET
5107D,DÓLAR,GRANADA,1197.0,37.18,-2.9864,47.8,interior,800-1200,peninsula,19 de enero,26 de julio,29,35,19,41,29,34,21 de junio,2 de septiembre,74,,,0,11 de junio,9 de septiembre,19.19,6.53,25.71,AEMET
5210X,VILLANUEVA DEL ARZOBISPO,JAEN,680.0,38.175,-2.9981,147.8,interior,500-800,peninsula,8 de enero,26 de julio,18,35,18,35,22,34,29 de mayo,22 de septiembre,117,,,0,10 de junio,8 de septiembre,21.8,7.71,29.5,AEMET
5298X,ANDÚJAR,JAEN,202.0,38.0231,-4.0633,141.6,interior,200-500,peninsula,10 de enero,26 de julio,20,35,20,35,23,34,20 de mayo,30 de septiembre,134,,,0,9 de junio,7 de septiembre,20.99,8.4,29.39,AEMET
6307X,LÁUJAR DE ANDARAX,ALMERIA,1510.0,37.0333,-2.9125,31.5,interior,>1200,peninsula,19 de enero,26 de julio,29,35,29,41,29,34,28 de junio,27 de agosto,61,,,0,12 de junio,10 de septiembre,18.29,6.73,25.03,AEMET
7080X,MORATALLA,MURCIA,955.0,38.2683,-1.9864,97.1,interior,800-1200,peninsula,9 de enero,26 de julio,19,35,29,43,19,34,20 de junio,3 de septiembre,76,,,0,12 de junio,10 de septiembre,18.32,7.29,25.62,AEMET
7195X,"CARAVACA DE LA CRUZ, LOS ROYOS",MURCIA,985.0,37.9261,-2.0583,71.0,interior,800-1200,peninsula,15 de enero,26 de julio,25,35,19,43,29,34,25 de junio,30 de agosto,67,,,0,13 de junio,11 de septiembre,18.47,6.33,24.8,AEMET
8175,ALBACETE BASE AÉREA,ALBACETE,702.0,38.9542,-1.8564,135.8,interior,500-800,peninsula,9 de enero,26 de julio,19,35,18,41,22,34,10 de junio,10 de septiembre,93,30 de diciembre,21 de enero,23,11 de junio,9 de septiembre,21.77,5.52,27.29,AEMET
8198Y,ALMANSA,ALBACETE,710.0,38.8506,-1.0631,74.9,interior,500-800,peninsula,9 de enero,26 de julio,19,35,18,43,26,34,18 de junio,5 de septiembre,80,,,0,12 de junio,10 de septiembre,19.39,6.48,25.87,AEMET
1249I,OVIEDO,ASTURIAS,336.0,43.3533,-5.8742,25.1,litoral,200-500,peninsula,15 de enero,25 de julio,25,34,25,32,26,53,,,0,,,0,23 de junio,21 de septiembre,12.07,7.81,19.88,AEMET
1735X,XINZO DE LIMIA,OURENSE,616.0,42.0792,-7.7336,37.7,interior,500-800,peninsula,10 de enero,25 de julio,20,34,21,18,19,52,,,0,11 de diciembre,4 de febrero,56,15 de junio,13 de septiembre,15.77,4.28,20.05,AEMET
2766E,"SANABRIA, ROBLEDA-CERVANTES",ZAMORA,933.0,42.0825,-6.6397,127.9,interior,800-1200,peninsula,11 de enero,25 de julio,21,34,24,17,19,50,,,0,20 de noviembre,10 de marzo,111,10 de junio,8 de septiembre,15.3,3.15,18.45,AEMET
2914C,BOADILLA FUENTE SAN ESTEBAN,SALAMANCA,785.0,40.7861,-6.2028,220.9,interior,500-800,peninsula,10 de enero,25 de julio,20,34,25,34,19,33,12 de julio,21 de agosto,41,22 de diciembre,31 de enero,41,13 de junio,11 de septiembre,18.44,4.68,23.12,AEMET
3191E,COLMENAR VIEJO,MADRID,1004.0,40.6961,-3.765,299.2,interior,800-1200,peninsula,15 de enero,25 de julio,25,34,25,35,25,34,21 de junio,2 de septiembre,74,4 de enero,23 de enero,20,11 de junio,9 de septiembre,20.18,5.68,25.86,AEMET
3254Y,MORA,TOLEDO,717.0,39.6869,-3.7806,296.9,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,25,34,3 de junio,13 de septiembre,103,,,0,10 de junio,8 de septiembre,21.67,6.56,28.22,AEMET
3260B,TOLEDO,TOLEDO,513.0,39.8847,-4.0453,313.8,interior,500-800,peninsula,7 de enero,25 de julio,17,34,18,38,17,34,31 de mayo,20 de septiembre,113,,,0,10 de junio,8 de septiembre,22.45,6.67,29.12,AEMET
3266A,PUERTO ALTO DEL LEÓN,MADRID,1530.0,40.7064,-4.1414,298.4,interior,>1200,peninsula,17 de enero,25 de julio,27,34,29,51,28,34,,,0,7 de noviembre,4 de abril,149,11 de junio,9 de septiembre,19.71,1.38,21.09,AEMET
3268C,ALPEDRETE,MADRID,924.0,40.6597,-4.0175,303.9,interior,800-1200,peninsula,15 de enero,25 de julio,25,34,18,35,28,34,18 de junio,5 de septiembre,80,,,0,10 de junio,8 de septiembre,19.34,6.73,26.07,AEMET
3298X,SAN PABLO DE LOS MONTES,TOLEDO,917.0,39.5469,-4.3506,271.0,interior,800-1200,peninsula,8 de enero,25 de julio,18,34,18,34,25,34,14 de junio,8 de septiembre,87,,,0,11 de junio,9 de septiembre,20.12,6.59,26.71,AEMET
3337U,CEBREROS,AVILA,850.0,40.4675,-4.4558,325.0,interior,800-1200,peninsula,15 de enero,25 de julio,25,34,18,35,25,34,14 de junio,6 de septiembre,85,,,0,10 de junio,8 de septiembre,20.06,6.65,26.71,AEMET
3338,ROBLEDO DE CHAVELA,MADRID,770.0,40.4286,-4.2486,329.3,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,19,34,17 de junio,6 de septiembre,82,7 de enero,11 de enero,5,11 de junio,9 de septiembre,20.27,5.94,26.21,AEMET
4051Y,ALCÁZAR DEL REY,CUENCA,875.0,40.0611,-2.8069,220.5,interior,800-1200,peninsula,11 de enero,25 de julio,21,34,18,35,25,34,18 de junio,4 de septiembre,79,23 de diciembre,31 de enero,40,10 de junio,8 de septiembre,21.11,4.82,25.93,AEMET
4064Y,ALCAZAR DE SAN JUAN,CIUDAD REAL,640.0,39.3908,-3.2158,248.8,interior,500-800,peninsula,7 de enero,25 de julio,17,34,19,35,17,34,31 de mayo,19 de septiembre,112,4 de enero,14 de enero,11,10 de junio,8 de septiembre,23.27,5.82,29.09,AEMET
4075Y,VILLARES DEL SAZ,CUENCA,870.0,39.8403,-2.5033,190.0,interior,800-1200,peninsula,9 de enero,25 de julio,19,34,18,35,21,34,12 de junio,7 de septiembre,88,22 de diciembre,30 de enero,40,11 de junio,9 de septiembre,21.81,4.73,26.55,AEMET
4091Y,VILLARROBLEDO,ALBACETE,718.0,39.2619,-2.5925,195.8,interior,500-800,peninsula,9 de enero,25 de julio,19,34,17,35,21,34,5 de junio,16 de septiembre,104,6 de enero,14 de enero,9,11 de junio,9 de septiembre,22.1,5.93,28.03,AEMET
4096Y,MUNERA,ALBACETE,918.0,39.0167,-2.4889,187.6,interior,800-1200,peninsula,9 de enero,25 de julio,19,34,17,35,27,34,23 de junio,1 de septiembre,71,11 de diciembre,3 de febrero,55,11 de junio,9 de septiembre,20.96,4.47,25.44,AEMET
4103X,TOMELLOSO,CIUDAD REAL,662.0,39.1692,-3.0075,230.0,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,16,40,4 de junio,13 de septiembre,102,31 de diciembre,17 de enero,18,10 de junio,8 de septiembre,22.44,5.64,28.08,AEMET
4116I,ALMAGRO / FAMET,CIUDAD REAL,626.0,38.9508,-3.7419,244.8,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,17,34,5 de junio,13 de septiembre,101,30 de diciembre,17 de enero,19,10 de junio,8 de septiembre,22.57,5.56,28.13,AEMET
4121,CIUDAD REAL,CIUDAD REAL,626.0,38.9892,-3.9203,249.0,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,18,34,31 de mayo,17 de septiembre,110,,,0,10 de junio,8 de septiembre,22.65,6.3,28.96,AEMET
4147X,VALDEPEÑAS,CIUDAD REAL,700.0,38.7506,-3.3914,215.7,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,18,34,3 de junio,16 de septiembre,106,7 de enero,10 de enero,4,11 de junio,9 de septiembre,22.46,5.96,28.43,AEMET
4193Y,EL ROBLEDO,CIUDAD REAL,587.0,39.2169,-4.2828,258.3,interior,500-800,peninsula,8 de enero,25 de julio,18,34,18,35,17,34,3 de junio,17 de septiembre,107,,,0,11 de junio,9 de septiembre,21.42,6.59,28.01,AEMET
4260,PERALEDA DEL ZAUCEJO,BADAJOZ,542.0,38.4797,-5.5775,124.5,interior,500-800,peninsula,10 de enero,25 de julio,20,34,20,51,27,34,9 de junio,12 de septiembre,96,,,0,12 de junio,10 de septiembre,19.61,7.09,26.7,AEMET
5060X,VÉLEZ BLANCO - TOPARES,ALMERIA,1190.0,37.8608,-2.2281,74.0,interior,800-1200,peninsula,15 de enero,25 de julio,25,34,25,43,29,34,24 de junio,29 de agosto,67,4 de enero,29 de enero,26,12 de junio,10 de septiembre,19.74,5.43,25.17,AEMET
5304Y,PUERTOLLANO,CIUDAD REAL,665.0,38.6689,-4.0592,213.4,interior,500-800,peninsula,11 de enero,25 de julio,21,34,21,35,23,34,3 de junio,18 de septiembre,108,,,0,11 de junio,9 de septiembre,21.96,7.0,28.96,AEMET
5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750.0,38.3331,-4.6089,179.3,interior,500-800,peninsula,17 de enero,25 de julio,27,34,28,52,27,34,7 de junio,18 de septiembre,104,,,0,13 de junio,11 de septiembre,20.0,7.92,27.92,AEMET
5769X,CALA,HUELVA,618.0,37.9736,-6.3222,58.5,interior,500-800,peninsula,13 de enero,25 de julio,23,34,23,47,23,34,8 de junio,14 de septiembre,99,,,0,12 de junio,10 de septiembre,19.04,8.25,27.28,AEMET
7066Y,"YESTE, EMBALSE FUENSANTA",ALBACETE,680.0,38.3933,-2.2189,120.1,interior,500-800,peninsula,9 de enero,25 de julio,19,34,17,35,23,34,5 de junio,20 de septiembre,108,,,0,12 de junio,10 de septiembre,20.68,7.77,28.45,AEMET
7072Y,YESTE,ALBACETE,960.0,38.295,-2.2939,115.3,interior,800-1200,peninsula,19 de enero,25 de julio,29,34,30,35,29,34,16 de junio,7 de septiembre,84,,,0,12 de junio,10 de septiembre,19.0,7.62,26.62,AEMET
8177A,CHINCHILLA,ALBACETE,880.0,38.9375,-1.6589,120.4,interior,800-1200,peninsula,17 de enero,25 de julio,27,34,28,41,27,34,19 de junio,5 de septiembre,79,3 de enero,30 de enero,28,12 de junio,10 de septiembre,20.93,5.09,26.01,AEMET
8178D,ALBACETE,ALBACETE,674.0,39.0056,-1.8622,138.6,interior,500-800,peninsula,9 de enero,25 de julio,19,34,19,35,22,34,7 de junio,14 de septiembre,100,,,0,11 de junio,9 de septiembre,21.33,6.46,27.79,AEMET
8193E,JALANCE,VALENCIA,372.0,39.2083,-1.0944,68.8,interior,200-500,peninsula,8 de enero,25 de julio,18,34,18,36,19,34,7 de junio,18 de septiembre,104,,,0,12 de junio,10 de septiembre,20.5,7.17,27.67,AEMET
8203O,ZARRA,VALENCIA,856.0,39.0831,-1.1011,73.5,interior,800-1200,peninsula,19 de enero,25 de julio,29,34,29,34,26,34,14 de junio,6 de septiembre,85,,,0,11 de junio,9 de septiembre,19.02,7.4,26.42,AEMET
8309X,UTIEL,VALENCIA,758.0,39.5756,-1.2447,79.4,interior,500-800,peninsula,11 de enero,25 de julio,21,34,18,38,21,34,20 de junio,3 de septiembre,76,,,0,11 de junio,9 de septiembre,19.35,6.09,25.44,AEMET
8368U,TERUEL,TERUEL,902.0,40.3508,-1.1242,103.4,interior,800-1200,peninsula,12 de enero,25 de julio,22,34,21,41,22,34,24 de junio,29 de agosto,67,22 de diciembre,2 de febrero,43,10 de junio,8 de septiembre,20.63,4.2,24.83,AEMET
8376,JABALOYAS,TERUEL,1430.0,40.2361,-1.4117,118.3,interior,>1200,peninsula,19 de enero,25 de julio,29,34,29,35,28,34,20 de julio,12 de agosto,24,20 de noviembre,18 de marzo,119,11 de junio,9 de septiembre,19.2,3.32,22.52,AEMET
8381X,ADEMUZ,VALENCIA,705.0,40.0606,-1.2836,100.0,interior,500-800,peninsula,9 de enero,25 de julio,19,34,17,30,19,34,23 de junio,31 de agosto,70,26 de diciembre,28 de enero,34,11 de junio,9 de septiembre,20.03,4.89,24.91,AEMET
5246,SANTA ELENA,JAEN,770.0,38.3444,-3.5353,177.4,interior,500-800,peninsula,19 de enero,24 de julio,29,33,30,41,28,33,31 de mayo,22 de septiembre,115,,,0,11 de junio,9 de septiembre,21.99,7.11,29.1,AEMET
8523X,VINARÒS,CASTELLON,111.0,40.5542,0.4297,7.1,litoral,<200,peninsula,11 de enero,24 de julio,21,33,22,35,21,33,10 de junio,21 de septiembre,104,,,0,16 de junio,14 de septiembre,16.33,10.27,26.61,AEMET
3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664.0,40.4517,-3.7242,307.6,interior,500-800,peninsula,8 de enero,23 de julio,18,32,18,32,25,33,5 de junio,13 de septiembre,101,30 de diciembre,19 de enero,21,9 de junio,7 de septiembre,22.03,5.33,27.36,AEMET
9990X,"NAUT ARAN, ARTIES",LLEIDA,1161.0,42.7003,0.8769,70.2,interior,800-1200,peninsula,12 de enero,23 de julio,22,32,28,29,19,41,,,0,16 de noviembre,24 de febrero,101,9 de junio,7 de septiembre,19.14,1.74,20.88,AEMET
1477U,VILAGARCIA DE AROUSA,PONTEVEDRA,36.0,42.5822,-8.7697,1.7,litoral,<200,peninsula,16 de enero,22 de julio,26,31,25,32,26,31,,,0,,,0,21 de junio,19 de septiembre,11.91,10.02,21.93,AEMET
