indicativo,mes,tm_mes,tm_max,tm_min,ta_max,ta_min,p_mes,p_max,hr,n_llu,n_nie,n_tor
C314Z,02,,,,,,,,,,,
C314Z,03,,,,,,,,,,,
C314Z,04,,,,,,,,,,,
C314Z,05,,,,,,,,,,,
C314Z,06,,,,,,,,,,,
C314Z,07,,,,,,,,,,,
C314Z,08,,,,,,,,,,,
C314Z,09,,,,,,,,,,,
C314Z,10,,,,,,,,,,,
C314Z,11,,,,,,,,,,,
C314Z,12,,,,,,,,,,,
C314Z,13,,,,,,,,,,,
C316I,01,,,,,,,,,,,
C316I,02,,,,,,,,,,,
C316I,03,,,,,,,,,,,
C316I,04,,,,,,,,,,,
C316I,05,,,,,,,,,,,
C316I,06,,,,,,,,,,,
C316I,07,,,,,,,,,,,
C316I,08,,,,,,,,,,,
C316I,09,,,,,,,,,,,
C316I,10,,,,,,,,,,,
C316I,11,,,,,,,,,,,
C316I,12,,,,,,,,,,,
C316I,13,,,,,,,,,,,
C317B,01,,,,,,,,,,,
C317B,02,,,,,,,,,,,
C317B,03,,,,,,,,,,,
C317B,04,,,,,,,,,,,
C317B,05,,,,,,,,,,,
C317B,06,,,,,,,,,,,
C317B,07,,,,,,,,,,,
C317B,08,,,,,,,,,,,
C317B,09,,,,,,,,,,,
C317B,10,,,,,,,,,,,
C317B,11,,,,,,,,,,,
C317B,12,,,,,,,,,,,
C317B,13,,,,,,,,,,,
C319W,01,,,,,,,,,,,
C319W,02,,,,,,,,,,,
C319W,03,,,,,,,,,,,
C319W,04,,,,,,,,,,,
C319W,05,,,,,,,,,,,
C319W,06,,,,,,,,,,,
C319W,07,,,,,,,,,,,
C319W,08,,,,,,,,,,,
C319W,09,,,,,,,,,,,
C319W,10,,,,,,,,,,,
C319W,11,,,,,,,,,,,
C319W,12,,,,,,,,,,,
C319W,13,,,,,,,,,,,
C328W,01,,,,,,,,,,,
C328W,02,,,,,,,,,,,
C328W,03,,,,,,,,,,,
C328W,04,,,,,,,,,,,
C328W,05,,,,,,,,,,,
C328W,06,,,,,,,,,,,
C328W,07,,,,,,,,,,,
C328W,08,,,,,,,,,,,
C328W,09,,,,,,,,,,,
C328W,10,,,,,,,,,,,
C328W,11,,,,,,,,,,,
C328W,12,,,,,,,,,,,
C328W,13,,,,,,,,,,,
C329B,01,,,,,,,,,,,
C329B,02,,,,,,,,,,,
C329B,03,,,,,,,,,,,
C329B,04,,,,,,,,,,,
C329B,05,,,,,,,,,,,
C329B,06,,,,,,,,,,,
C329B,07,,,,,,,,,,,
C329B,08,,,,,,,,,,,
C329B,09,,,,,,,,,,,
C329B,10,,,,,,,,,,,
C329B,11,,,,,,,,,,,
C329B,12,,,,,,,,,,,
C329B,13,,,,,,,,,,,
C329Z,01,,,,,,,,,,,
C329Z,02,,,,,,,,,,,
C329Z,03,,,,,,,,,,,
C329Z,04,,,,,,,,,,,
C329Z,05,,,,,,,,,,,
C329Z,06,,,,,,,,,,,
C329Z,07,,,,,,,,,,,
C329Z,08,,,,,,,,,,,
C329Z,09,,,,,,,,,,,
C329Z,10,,,,,,,,,,,
C329Z,11,,,,,,,,,,,
C329Z,12,,,,,,,,,,,
C329Z,13,,,,,,,,,,,
C406G,01,,,,,,,,,,,
C406G,02,,,,,,,,,,,
C406G,03,,,,,,,,,,,
C406G,04,,,,,,,,,,,
C406G,05,,,,,,,,,,,
C406G,06,,,,,,,,,,,
C406G,07,,,,,,,,,,,
C406G,08,,,,,,,,,,,
C406G,09,,,,,,,,,,,
C406G,10,,,,,,,,,,,
C406G,11,,,,,,,,,,,
C406G,12,,,,,,,,,,,
C406G,13,,,,,,,,,,,
C419L,01,,,,,,,,,,,
C419L,02,,,,,,,,,,,
C419L,03,,,,,,,,,,,
C419L,04,,,,,,,,,,,
C419L,05,,,,,,,,,,,
C419L,06,,,,,,,,,,,
C419L,07,,,,,,,,,,,
C419L,08,,,,,,,,,,,
C419L,09,,,,,,,,,,,
C419L,10,,,,,,,,,,,
C419L,11,,,,,,,,,,,
C419L,12,,,,,,,,,,,
C419L,13,,,,,,,,,,,
C419X,01,,,,,,,,,,,
C419X,02,,,,,,,,,,,
C419X,03,,,,,,,,,,,
C419X,04,,,,,,,,,,,
C419X,05,,,,,,,,,,,
C419X,06,,,,,,,,,,,
C419X,07,,,,,,,,,,,
C419X,08,,,,,,,,,,,
C419X,09,,,,,,,,,,,
C419X,10,,,,,,,,,,,
C419X,11,,,,,,,,,,,
C419X,12,,,,,,,,,,,
C419X,13,,,,,,,,,,,
C428T,01,,,,,,,,,,,
C428T,02,,,,,,,,,,,
C428T,03,,,,,,,,,,,
C428T,04,,,,,,,,,,,
C428T,05,,,,,,,,,,,
C428T,06,,,,,,,,,,,
C428T,07,,,,,,,,,,,
C428T,08,,,,,,,,,,,
C428T,09,,,,,,,,,,,
C428T,10,,,,,,,,,,,
C428T,11,,,,,,,,,,,
C428T,12,,,,,,,,,,,
C428T,13,,,,,,,,,,,
C429I,01,,,,,,,,,,,
C429I,02,,,,,,,,,,,
C429I,03,,,,,,,,,,,
C429I,04,,,,,,,,,,,
C429I,05,,,,,,,,,,,
C429I,06,,,,,,,,,,,
C429I,07,,,,,,,,,,,
C429I,08,,,,,,,,,,,
C429I,09,,,,,,,,,,,
C429I,10,,,,,,,,,,,
C429I,11,,,,,,,,,,,
C429I,12,,,,,,,,,,,
C429I,13,,,,,,,,,,,
C430E,01,,,,,,,,,,,
C430E,02,,,,,,,,,,,
C430E,03,,,,,,,,,,,
C430E,04,,,,,,,,,,,
C430E,05,,,,,,,,,,,
C430E,06,,,,,,,,,,,
C430E,07,,,,,,,,,,,
C430E,08,,,,,,,,,,,
C430E,09,,,,,,,,,,,
C430E,10,,,,,,,,,,,
C430E,11,,,,,,,,,,,
C430E,12,,,,,,,,,,,
C430E,13,,,,,,,,,,,
C438N,01,,,,,,,,,,,
C438N,02,,,,,,,,,,,
C438N,03,,,,,,,,,,,
C438N,04,,,,,,,,,,,
C438N,05,,,,,,,,,,,
C438N,06,,,,,,,,,,,
C438N,07,,,,,,,,,,,
C438N,08,,,,,,,,,,,
C438N,09,,,,,,,,,,,
C438N,10,,,,,,,,,,,
C438N,11,,,,,,,,,,,
C438N,12,,,,,,,,,,,
C438N,13,,,,,,,,,,,
C439J,01,,,,,,,,,,,
C439J,02,,,,,,,,,,,
C439J,03,,,,,,,,,,,
C439J,04,,,,,,,,,,,
C439J,05,,,,,,,,,,,
C439J,06,,,,,,,,,,,
C439J,07,,,,,,,,,,,
C439J,08,,,,,,,,,,,
C439J,09,,,,,,,,,,,
C439J,10,,,,,,,,,,,
C439J,11,,,,,,,,,,,
C439J,12,,,,,,,,,,,
C439J,13,,,,,,,,,,,
C446G,01,,,,,,,,,,,
C446G,02,,,,,,,,,,,
C446G,03,,,,,,,,,,,
C446G,04,,,,,,,,,,,
C446G,05,,,,,,,,,,,
C446G,06,,,,,,,,,,,
C446G,07,,,,,,,,,,,
C446G,08,,,,,,,,,,,
C446G,09,,,,,,,,,,,
C446G,10,,,,,,,,,,,
C446G,11,,,,,,,,,,,
C446G,12,,,,,,,,,,,
C446G,13,,,,,,,,,,,
C447A,01,,,,,,,,,,,
C447A,02,,,,,,,,,,,
C447A,03,,,,,,,,,,,
C447A,04,,,,,,,,,,,
C447A,05,,,,,,,,,,,
C447A,06,,,,,,,,,,,
C447A,07,,,,,,,,,,,
C447A,08,,,,,,,,,,,
C447A,09,,,,,,,,,,,
C447A,10,,,,,,,,,,,
C447A,11,,,,,,,,,,,
C447A,12,,,,,,,,,,,
C447A,13,,,,,,,,,,,
C449C,01,,,,,,,,,,,
C449C,02,,,,,,,,,,,
C449C,03,,,,,,,,,,,
C449C,04,,,,,,,,,,,
C449C,05,,,,,,,,,,,
C449C,06,,,,,,,,,,,
C449C,07,,,,,,,,,,,
C449C,08,,,,,,,,,,,
C449C,09,,,,,,,,,,,
C449C,10,,,,,,,,,,,
C449C,11,,,,,,,,,,,
C449C,12,,,,,,,,,,,
C449C,13,,,,,,,,,,,
C449F,01,,,,,,,,,,,
C449F,02,,,,,,,,,,,
C449F,03,,,,,,,,,,,
C449F,04,,,,,,,,,,,
C449F,05,,,,,,,,,,,
C449F,06,,,,,,,,,,,
C449F,07,,,,,,,,,,,
C449F,08,,,,,,,,,,,
C449F,09,,,,,,,,,,,
C449F,10,,,,,,,,,,,
C449F,11,,,,,,,,,,,
C449F,12,,,,,,,,,,,
C449F,13,,,,,,,,,,,
C457I,01,,,,,,,,,,,
C457I,02,,,,,,,,,,,
C457I,03,,,,,,,,,,,
C457I,04,,,,,,,,,,,
C457I,05,,,,,,,,,,,
C457I,06,,,,,,,,,,,
C457I,07,,,,,,,,,,,
C457I,08,,,,,,,,,,,
C457I,09,,,,,,,,,,,
C457I,10,,,,,,,,,,,
C457I,11,,,,,,,,,,,
C457I,12,,,,,,,,,,,
C457I,13,,,,,,,,,,,
C458A,01,,,,,,,,,,,
C458A,02,,,,,,,,,,,
C458A,03,,,,,,,,,,,
C458A,04,,,,,,,,,,,
C458A,05,,,,,,,,,,,
C458A,06,,,,,,,,,,,
C458A,07,,,,,,,,,,,
C458A,08,,,,,,,,,,,
C458A,09,,,,,,,,,,,
C458A,10,,,,,,,,,,,
C458A,11,,,,,,,,,,,
C458A,12,,,,,,,,,,,
C458A,13,,,,,,,,,,,
C459Z,01,,,,,,,,,,,
C459Z,02,,,,,,,,,,,
C459Z,03,,,,,,,,,,,
C459Z,04,,,,,,,,,,,
C459Z,05,,,,,,,,,,,
C459Z,06,,,,,,,,,,,
C459Z,07,,,,,,,,,,,
C459Z,08,,,,,,,,,,,
C459Z,09,,,,,,,,,,,
C459Z,10,,,,,,,,,,,
C459Z,11,,,,,,,,,,,
C459Z,12,,,,,,,,,,,
C459Z,13,,,,,,,,,,,
C468X,01,,,,,,,,,,,
C468X,02,,,,,,,,,,,
C468X,03,,,,,,,,,,,
C468X,04,,,,,,,,,,,
C468X,05,,,,,,,,,,,
C468X,06,,,,,,,,,,,
C468X,07,,,,,,,,,,,
C468X,08,,,,,,,,,,,
C468X,09,,,,,,,,,,,
C468X,10,,,,,,,,,,,
C468X,11,,,,,,,,,,,
C468X,12,,,,,,,,,,,
C468X,13,,,,,,,,,,,
C611E,01,,,,,,,,,,,
C611E,02,,,,,,,,,,,
C611E,03,,,,,,,,,,,
C611E,04,,,,,,,,,,,
C611E,05,,,,,,,,,,,
C611E,06,,,,,,,,,,,
C611E,07,,,,,,,,,,,
C611E,08,,,,,,,,,,,
C611E,09,,,,,,,,,,,
C611E,10,,,,,,,,,,,
C611E,11,,,,,,,,,,,
C611E,12,,,,,,,,,,,
C611E,13,,,,,,,,,,,
C612F,01,,,,,,,,,,,
C612F,02,,,,,,,,,,,
C612F,03,,,,,,,,,,,
C612F,04,,,,,,,,,,,
C612F,05,,,,,,,,,,,
C612F,06,,,,,,,,,,,
C612F,07,,,,,,,,,,,
C612F,08,,,,,,,,,,,
C612F,09,,,,,,,,,,,
C612F,10,,,,,,,,,,,
C612F,11,,,,,,,,,,,
C612F,12,,,,,,,,,,,
C612F,13,,,,,,,,,,,
C614H,01,,,,,,,,,,,
C614H,02,,,,,,,,,,,
C614H,03,,,,,,,,,,,
C614H,04,,,,,,,,,,,
C614H,05,,,,,,,,,,,
C614H,06,,,,,,,,,,,
C614H,07,,,,,,,,,,,
C614H,08,,,,,,,,,,,
C614H,09,,,,,,,,,,,
C614H,10,,,,,,,,,,,
C614H,11,,,,,,,,,,,
C614H,12,,,,,,,,,,,
C614H,13,,,,,,,,,,,
C619I,01,,,,,,,,,,,
C619I,02,,,,,,,,,,,
C619I,03,,,,,,,,,,,
C619I,04,,,,,,,,,,,
C619I,05,,,,,,,,,,,
C619I,06,,,,,,,,,,,
C619I,07,,,,,,,,,,,
C619I,08,,,,,,,,,,,
C619I,09,,,,,,,,,,,
C619I,10,,,,,,,,,,,
C619I,11,,,,,,,,,,,
C619I,12,,,,,,,,,,,
C619I,13,,,,,,,,,,,
C619X,01,,,,,,,,,,,
C619X,02,,,,,,,,,,,
C619X,03,,,,,,,,,,,
C619X,04,,,,,,,,,,,
C619X,05,,,,,,,,,,,
C619X,06,,,,,,,,,,,
C619X,07,,,,,,,,,,,
C619X,08,,,,,,,,,,,
C619X,09,,,,,,,,,,,
C619X,10,,,,,,,,,,,
C619X,11,,,,,,,,,,,
C619X,12,,,,,,,,,,,
C619X,13,,,,,,,,,,,
C619Y,01,,,,,,,,,,,
C619Y,02,,,,,,,,,,,
C619Y,03,,,,,,,,,,,
C619Y,04,,,,,,,,,,,
C619Y,05,,,,,,,,,,,
C619Y,06,,,,,,,,,,,
C619Y,07,,,,,,,,,,,
C619Y,08,,,,,,,,,,,
C619Y,09,,,,,,,,,,,
C619Y,10,,,,,,,,,,,
C619Y,11,,,,,,,,,,,
C619Y,12,,,,,,,,,,,
C619Y,13,,,,,,,,,,,
C623I,01,,,,,,,,,,,
C623I,02,,,,,,,,,,,
C623I,03,,,,,,,,,,,
C623I,04,,,,,,,,,,,
C623I,05,,,,,,,,,,,
C623I,06,,,,,,,,,,,
C623I,07,,,,,,,,,,,
C623I,08,,,,,,,,,,,
C623I,09,,,,,,,,,,,
C623I,10,,,,,,,,,,,
C623I,11,,,,,,,,,,,
C623I,12,,,,,,,,,,,
C623I,13,,,,,,,,,,,
C625O,01,,,,,,,,,,,
C625O,02,,,,,,,,,,,
C625O,03,,,,,,,,,,,
C625O,04,,,,,,,,,,,
C625O,05,,,,,,,,,,,
C625O,06,,,,,,,,,,,
C625O,07,,,,,,,,,,,
C625O,08,,,,,,,,,,,
C625O,09,,,,,,,,,,,
C625O,10,,,,,,,,,,,
C625O,11,,,,,,,,,,,
C625O,12,,,,,,,,,,,
C625O,13,,,,,,,,,,,
C628B,01,,,,,,,,,,,
C628B,02,,,,,,,,,,,
C628B,03,,,,,,,,,,,
C628B,04,,,,,,,,,,,
C628B,05,,,,,,,,,,,
C628B,06,,,,,,,,,,,
C628B,07,,,,,,,,,,,
C628B,08,,,,,,,,,,,
C628B,09,,,,,,,,,,,
C628B,10,,,,,,,,,,,
C628B,11,,,,,,,,,,,
C628B,12,,,,,,,,,,,
C628B,13,,,,,,,,,,,
C629Q,01,,,,,,,,,,,
C629Q,02,,,,,,,,,,,
C629Q,03,,,,,,,,,,,
C629Q,04,,,,,,,,,,,
C629Q,05,,,,,,,,,,,
C629Q,06,,,,,,,,,,,
C629Q,07,,,,,,,,,,,
C629Q,08,,,,,,,,,,,
C629Q,09,,,,,,,,,,,
C629Q,10,,,,,,,,,,,
C629Q,11,,,,,,,,,,,
C629Q,12,,,,,,,,,,,
C629Q,13,,,,,,,,,,,
C629X,01,,,,,,,,,,,
C629X,02,,,,,,,,,,,
C629X,03,,,,,,,,,,,
C629X,04,,,,,,,,,,,
C629X,05,,,,,,,,,,,
C629X,06,,,,,,,,,,,
C629X,07,,,,,,,,,,,
C629X,08,,,,,,,,,,,
C629X,09,,,,,,,,,,,
C629X,10,,,,,,,,,,,
C629X,11,,,,,,,,,,,
C629X,12,,,,,,,,,,,
C629X,13,,,,,,,,,,,
C635B,01,,,,,,,,,,,
C635B,02,,,,,,,,,,,
C635B,03,,,,,,,,,,,
C635B,04,,,,,,,,,,,
C635B,05,,,,,,,,,,,
C635B,06,,,,,,,,,,,
C635B,07,,,,,,,,,,,
C635B,08,,,,,,,,,,,
C635B,09,,,,,,,,,,,
C635B,10,,,,,,,,,,,
C635B,11,,,,,,,,,,,
C635B,12,,,,,,,,,,,
C635B,13,,,,,,,,,,,
C639M,01,,,,,,,,,,,
C639M,02,,,,,,,,,,,
C639M,03,,,,,,,,,,,
C639M,04,,,,,,,,,,,
C639M,05,,,,,,,,,,,
C639M,06,,,,,,,,,,,
C639M,07,,,,,,,,,,,
C639M,08,,,,,,,,,,,
C639M,09,,,,,,,,,,,
C639M,10,,,,,,,,,,,
C639M,11,,,,,,,,,,,
C639M,12,,,,,,,,,,,
C639M,13,,,,,,,,,,,
C639U,01,,,,,,,,,,,
C639U,02,,,,,,,,,,,
C639U,03,,,,,,,,,,,
C639U,04,,,,,,,,,,,
C639U,05,,,,,,,,,,,
C639U,06,,,,,,,,,,,
C639U,07,,,,,,,,,,,
C639U,08,,,,,,,,,,,
C639U,09,,,,,,,,,,,
C639U,10,,,,,,,,,,,
C639U,11,,,,,,,,,,,
C639U,12,,,,,,,,,,,
C639U,13,,,,,,,,,,,
C648C,01,,,,,,,,,,,
C648C,02,,,,,,,,,,,
C648C,03,,,,,,,,,,,
C648C,04,,,,,,,,,,,
C648C,05,,,,,,,,,,,
C648C,06,,,,,,,,,,,
C648C,07,,,,,,,,,,,
C648C,08,,,,,,,,,,,
C648C,09,,,,,,,,,,,
C648C,10,,,,,,,,,,,
C648C,11,,,,,,,,,,,
C648C,12,,,,,,,,,,,
C648C,13,,,,,,,,,,,
C648N,01,,,,,,,,,,,
C648N,02,,,,,,,,,,,
C648N,03,,,,,,,,,,,
C648N,04,,,,,,,,,,,
C648N,05,,,,,,,,,,,
C648N,06,,,,,,,,,,,
C648N,07,,,,,,,,,,,
C648N,08,,,,,,,,,,,
C648N,09,,,,,,,,,,,
C648N,10,,,,,,,,,,,
C648N,11,,,,,,,,,,,
C648N,12,,,,,,,,,,,
C648N,13,,,,,,,,,,,
C649I,01,,,,,,,,,,,
C649I,02,,,,,,,,,,,
C649I,03,,,,,,,,,,,
C649I,04,,,,,,,,,,,
C649I,05,,,,,,,,,,,
C649I,06,,,,,,,,,,,
C649I,07,,,,,,,,,,,
C649I,08,,,,,,,,,,,
C649I,09,,,,,,,,,,,
C649I,10,,,,,,,,,,,
C649I,11,,,,,,,,,,,
C649I,12,,,,,,,,,,,
C649I,13,,,,,,,,,,,
C649R,01,,,,,,,,,,,
C649R,02,,,,,,,,,,,
C649R,03,,,,,,,,,,,
C649R,04,,,,,,,,,,,
C649R,05,,,,,,,,,,,
C649R,06,,,,,,,,,,,
C649R,07,,,,,,,,,,,
C649R,08,,,,,,,,,,,
C649R,09,,,,,,,,,,,
C649R,10,,,,,,,,,,,
C649R,11,,,,,,,,,,,
C649R,12,,,,,,,,,,,
C649R,13,,,,,,,,,,,
C656V,01,,,,,,,,,,,
C656V,02,,,,,,,,,,,
C656V,03,,,,,,,,,,,
C656V,04,,,,,,,,,,,
C656V,05,,,,,,,,,,,
C656V,06,,,,,,,,,,,
C656V,07,,,,,,,,,,,
C656V,08,,,,,,,,,,,
C656V,09,,,,,,,,,,,
C656V,10,,,,,,,,,,,
C656V,11,,,,,,,,,,,
C656V,12,,,,,,,,,,,
C656V,13,,,,,,,,,,,
C658L,01,,,,,,,,,,,
C658L,02,,,,,,,,,,,
C658L,03,,,,,,,,,,,
C658L,04,,,,,,,,,,,
C658L,05,,,,,,,,,,,
C658L,06,,,,,,,,,,,
C658L,07,,,,,,,,,,,
C658L,08,,,,,,,,,,,
C658L,09,,,,,,,,,,,
C658L,10,,,,,,,,,,,
C658L,11,,,,,,,,,,,
C658L,12,,,,,,,,,,,
C658L,13,,,,,,,,,,,
C658X,01,,,,,,,,,,,
C658X,02,,,,,,,,,,,
C658X,03,,,,,,,,,,,
C658X,04,,,,,,,,,,,
C658X,05,,,,,,,,,,,
C658X,06,,,,,,,,,,,
C658X,07,,,,,,,,,,,
C658X,08,,,,,,,,,,,
C658X,09,,,,,,,,,,,
C658X,10,,,,,,,,,,,
C658X,11,,,,,,,,,,,
C658X,12,,,,,,,,,,,
C658X,13,,,,,,,,,,,
C659H,01,,,,,,,,,,,
C659H,02,,,,,,,,,,,
C659H,03,,,,,,,,,,,
C659H,04,,,,,,,,,,,
C659H,05,,,,,,,,,,,
C659H,06,,,,,,,,,,,
C659H,07,,,,,,,,,,,
C659H,08,,,,,,,,,,,
C659H,09,,,,,,,,,,,
C659H,10,,,,,,,,,,,
C659H,11,,,,,,,,,,,
C659H,12,,,,,,,,,,,
C659H,13,,,,,,,,,,,
C659M,01,,,,,,,,,,,
C659M,02,,,,,,,,,,,
C659M,03,,,,,,,,,,,
C659M,04,,,,,,,,,,,
C659M,05,,,,,,,,,,,
C659M,06,,,,,,,,,,,
C659M,07,,,,,,,,,,,
C659M,08,,,,,,,,,,,
C659M,09,,,,,,,,,,,
C659M,10,,,,,,,,,,,
C659M,11,,,,,,,,,,,
C659M,12,,,,,,,,,,,
C659M,13,,,,,,,,,,,
C665T,01,,,,,,,,,,,
C665T,02,,,,,,,,,,,
C665T,03,,,,,,,,,,,
C665T,04,,,,,,,,,,,
C665T,05,,,,,,,,,,,
C665T,06,,,,,,,,,,,
C665T,07,,,,,,,,,,,
C665T,08,,,,,,,,,,,
C665T,09,,,,,,,,,,,
C665T,10,,,,,,,,,,,
C665T,11,,,,,,,,,,,
C665T,12,,,,,,,,,,,
C665T,13,,,,,,,,,,,
C668V,01,,,,,,,,,,,
C668V,02,,,,,,,,,,,
C668V,03,,,,,,,,,,,
C668V,04,,,,,,,,,,,
C668V,05,,,,,,,,,,,
C668V,06,,,,,,,,,,,
C668V,07,,,,,,,,,,,
C668V,08,,,,,,,,,,,
C668V,09,,,,,,,,,,,
C668V,10,,,,,,,,,,,
C668V,11,,,,,,,,,,,
C668V,12,,,,,,,,,,,
C668V,13,,,,,,,,,,,
C669B,01,,,,,,,,,,,
C669B,02,,,,,,,,,,,
C669B,03,,,,,,,,,,,
C669B,04,,,,,,,,,,,
C669B,05,,,,,,,,,,,
C669B,06,,,,,,,,,,,
C669B,07,,,,,,,,,,,
C669B,08,,,,,,,,,,,
C669B,09,,,,,,,,,,,
C669B,10,,,,,,,,,,,
C669B,11,,,,,,,,,,,
C669B,12,,,,,,,,,,,
C669B,13,,,,,,,,,,,
C689E,01,,,,,,,,,,,
C689E,02,,,,,,,,,,,
C689E,03,,,,,,,,,,,
C689E,04,,,,,,,,,,,
C689E,05,,,,,,,,,,,
C689E,06,,,,,,,,,,,
C689E,07,,,,,,,,,,,
C689E,08,,,,,,,,,,,
C689E,09,,,,,,,,,,,
C689E,10,,,,,,,,,,,
C689E,11,,,,,,,,,,,
C689E,12,,,,,,,,,,,
C689E,13,,,,,,,,,,,
C839I,01,,,,,,,,,,,
C839I,02,,,,,,,,,,,
C839I,03,,,,,,,,,,,
C839I,04,,,,,,,,,,,
C839I,05,,,,,,,,,,,
C839I,06,,,,,,,,,,,
C839I,07,,,,,,,,,,,
C839I,08,,,,,,,,,,,
C839I,09,,,,,,,,,,,
C839I,10,,,,,,,,,,,
C839I,11,,,,,,,,,,,
C839I,12,,,,,,,,,,,
C839I,13,,,,,,,,,,,
C839X,01,,,,,,,,,,,
C839X,02,,,,,,,,,,,
C839X,03,,,,,,,,,,,
C839X,04,,,,,,,,,,,
C839X,05,,,,,,,,,,,
C839X,06,,,,,,,,,,,
C839X,07,,,,,,,,,,,
C839X,08,,,,,,,,,,,
C839X,09,,,,,,,,,,,
C839X,10,,,,,,,,,,,
C839X,11,,,,,,,,,,,
C839X,12,,,,,,,,,,,
C839X,13,,,,,,,,,,,
C916Q,01,,,,,,,,,,,
C916Q,02,,,,,,,,,,,
C916Q,03,,,,,,,,,,,
C916Q,04,,,,,,,,,,,
C916Q,05,,,,,,,,,,,
C916Q,06,,,,,,,,,,,
C916Q,07,,,,,,,,,,,
C916Q,08,,,,,,,,,,,
C916Q,09,,,,,,,,,,,
C916Q,10,,,,,,,,,,,
C916Q,11,,,,,,,,,,,
C916Q,12,,,,,,,,,,,
C916Q,13,,,,,,,,,,,
C917E,01,,,,,,,,,,,
C917E,02,,,,,,,,,,,
C917E,03,,,,,,,,,,,
C917E,04,,,,,,,,,,,
C917E,05,,,,,,,,,,,
C917E,06,,,,,,,,,,,
C917E,07,,,,,,,,,,,
C917E,08,,,,,,,,,,,
C917E,09,,,,,,,,,,,
C917E,10,,,,,,,,,,,
C917E,11,,,,,,,,,,,
C917E,12,,,,,,,,,,,
C917E,13,,,,,,,,,,,
C919K,01,,,,,,,,,,,
C919K,02,,,,,,,,,,,
C919K,03,,,,,,,,,,,
C919K,04,,,,,,,,,,,
C919K,05,,,,,,,,,,,
C919K,06,,,,,,,,,,,
C919K,07,,,,,,,,,,,
C919K,08,,,,,,,,,,,
C919K,09,,,,,,,,,,,
C919K,10,,,,,,,,,,,
C919K,11,,,,,,,,,,,
C919K,12,,,,,,,,,,,
C919K,13,,,,,,,,,,,
C925F,01,,,,,,,,,,,
C925F,02,,,,,,,,,,,
C925F,03,,,,,,,,,,,
C925F,04,,,,,,,,,,,
C925F,05,,,,,,,,,,,
C925F,06,,,,,,,,,,,
C925F,07,,,,,,,,,,,
C925F,08,,,,,,,,,,,
C925F,09,,,,,,,,,,,
C925F,10,,,,,,,,,,,
C925F,11,,,,,,,,,,,
C925F,12,,,,,,,,,,,
C925F,13,,,,,,,,,,,
C928I,01,,,,,,,,,,,
C928I,02,,,,,,,,,,,
C928I,03,,,,,,,,,,,
C928I,04,,,,,,,,,,,
C928I,05,,,,,,,,,,,
C928I,06,,,,,,,,,,,
C928I,07,,,,,,,,,,,
C928I,08,,,,,,,,,,,
C928I,09,,,,,,,,,,,
C928I,10,,,,,,,,,,,
C928I,11,,,,,,,,,,,
C928I,12,,,,,,,,,,,
C928I,13,,,,,,,,,,,
C929I,01,,,,,,,,,,,
C929I,02,,,,,,,,,,,
C929I,03,,,,,,,,,,,
C929I,04,,,,,,,,,,,
C929I,05,,,,,,,,,,,
C929I,06,,,,,,,,,,,
C929I,07,,,,,,,,,,,
C929I,08,,,,,,,,,,,
C929I,09,,,,,,,,,,,
C929I,10,,,,,,,,,,,
C929I,11,,,,,,,,,,,
C929I,12,,,,,,,,,,,
C929I,13,,,,,,,,,,,
C939T,01,,,,,,,,,,,
C939T,02,,,,,,,,,,,
C939T,03,,,,,,,,,,,
C939T,04,,,,,,,,,,,
C939T,05,,,,,,,,,,,
C939T,06,,,,,,,,,,,
C939T,07,,,,,,,,,,,
C939T,08,,,,,,,,,,,
C939T,09,,,,,,,,,,,
C939T,10,,,,,,,,,,,
C939T,11,,,,,,,,,,,
C939T,12,,,,,,,,,,,
C939T,13,,,,,,,,,,,
0002I,01,,,,,,,,,,,
0002I,02,,,,,,,,,,,
0002I,03,,,,,,,,,,,
0002I,04,,,,,,,,,,,
0002I,05,,,,,,,,,,,
0002I,06,,,,,,,,,,,
0002I,07,,,,,,,,,,,
0002I,08,,,,,,,,,,,
0002I,09,,,,,,,,,,,
0002I,10,,,,,,,,,,,
0002I,11,,,,,,,,,,,
0002I,12,,,,,,,,,,,
0002I,13,,,,,,,,,,,
0009X,01,,,,,,,,,,,
0009X,02,,,,,,,,,,,
0009X,03,,,,,,,,,,,
0009X,04,,,,,,,,,,,
0009X,05,,,,,,,,,,,
0009X,06,,,,,,,,,,,
0009X,07,,,,,,,,,,,
0009X,08,,,,,,,,,,,
0009X,09,,,,,,,,,,,
0009X,10,,,,,,,,,,,
0009X,11,,,,,,,,,,,
0009X,12,,,,,,,,,,,
0009X,13,,,,,,,,,,,
0016A,01,,,,,,,,,,,
0016A,02,,,,,,,,,,,
0016A,03,,,,,,,,,,,
0016A,04,,,,,,,,,,,
0016A,05,,,,,,,,,,,
0016A,06,,,,,,,,,,,
0016A,07,,,,,,,,,,,
0016A,08,,,,,,,,,,,
0016A,09,,,,,,,,,,,
0016A,10,,,,,,,,,,,
0016A,11,,,,,,,,,,,
0016A,12,,,,,,,,,,,
0016A,13,,,,,,,,,,,
0016B,01,,,,,,,,,,,
0016B,02,,,,,,,,,,,
0016B,03,,,,,,,,,,,
0016B,04,,,,,,,,,,,
0016B,05,,,,,,,,,,,
0016B,06,,,,,,,,,,,
0016B,07,,,,,,,,,,,
0016B,08,,,,,,,,,,,
0016B,09,,,,,,,,,,,
0016B,10,,,,,,,,,,,
